platform,text,link_count,emoji_count,hashtag_count,follower_ratio,duplicate_score,forward_count,urgent_words,rating,account_age_days,label
Email,Meeting scheduled tomorrow,1,1,6,0,0,39,0,0,0,0
Email,Your account suspended click link,5,0,10,0,0,23,9,0,0,1
WhatsApp,Forward this message and win prize,3,5,1,0,0,43,3,0,0,1
Website Review,Fake review buy now,2,2,0,0,0.28,48,0,2,643,1
Instagram,Free followers now,3,5,20,3.88,0,35,0,0,1313,1
Website Review,Fake review buy now,2,3,3,0,0.37,31,0,1,1103,1
Email,Meeting scheduled tomorrow,1,1,1,0,0,17,0,0,0,0
Instagram,Free followers now,3,8,26,0.6,0,20,5,0,896,1
Email,Your account suspended click link,2,0,3,0,0,45,6,0,0,1
WhatsApp,Forward this message and win prize,3,2,0,0,0,31,3,0,0,1
Website Review,Best product ever highly recommended,0,6,2,0,0.98,12,1,1,441,0
Email,Meeting scheduled tomorrow,2,5,3,0,0,44,3,0,0,0
Instagram,Amazing photography,1,7,11,0.62,0,50,3,0,321,0
WhatsApp,Family meeting at 6 PM,0,4,6,0,0,41,1,0,0,0
Instagram,Free followers now,0,4,21,0.05,0,31,1,0,1468,1
YouTube,Very informative tutorial,0,3,4,0,0,9,0,0,240,0
SMS,OTP for login is 445566,2,5,3,0,0,20,4,0,0,0
Website Review,Fake review buy now,3,3,10,0,0.74,37,1,5,1215,1
YouTube,Earn money fast click here,4,7,5,0,0,42,0,0,1842,1
Email,Meeting scheduled tomorrow,0,5,8,0,0,40,0,0,0,0
Email,Your account suspended click link,4,1,5,0,0,14,9,0,0,1
WhatsApp,Family meeting at 6 PM,0,1,7,0,0,22,1,0,0,0
Website Review,Fake review buy now,1,4,1,0,0.46,8,4,3,479,1
WhatsApp,Forward this message and win prize,2,3,3,0,0,41,3,0,0,1
Instagram,Amazing photography,0,4,8,2.4,0,8,0,0,8,0
YouTube,Very informative tutorial,0,3,9,0,0,2,3,0,1718,0
WhatsApp,Forward this message and win prize,2,5,4,0,0,67,2,0,0,1
YouTube,Very informative tutorial,0,2,7,0,0,13,2,0,26,0
YouTube,Earn money fast click here,2,7,3,0,0,37,3,0,1482,1
WhatsApp,Forward this message and win prize,4,4,7,0,0,51,7,0,0,1
SMS,"Win ₹50,000 now click here",0,3,6,0,0,30,4,0,0,1
Email,Meeting scheduled tomorrow,0,1,2,0,0,40,0,0,0,0
Email,Meeting scheduled tomorrow,0,1,10,0,0,20,3,0,0,0
YouTube,Earn money fast click here,2,6,1,0,0,25,2,0,373,1
Website Review,Fake review buy now,2,6,0,0,0.37,16,1,3,1797,1
WhatsApp,Forward this message and win prize,2,5,6,0,0,39,2,0,0,1
Instagram,Free followers now,2,8,20,3.5,0,48,1,0,760,1
YouTube,Earn money fast click here,1,10,3,0,0,13,4,0,118,1
YouTube,Very informative tutorial,2,5,1,0,0,9,5,0,1542,0
SMS,"Win ₹50,000 now click here",3,5,7,0,0,19,7,0,0,1
WhatsApp,Family meeting at 6 PM,0,1,9,0,0,24,4,0,0,0
Email,Your account suspended click link,4,3,10,0,0,36,9,0,0,1
SMS,"Win ₹50,000 now click here",0,0,5,0,0,2,8,0,0,1
WhatsApp,Family meeting at 6 PM,0,3,5,0,0,12,0,0,0,0
Instagram,Amazing photography,1,7,10,0.9,0,32,2,0,1878,0
YouTube,Earn money fast click here,3,10,10,0,0,25,0,0,776,1
WhatsApp,Family meeting at 6 PM,0,3,5,0,0,22,2,0,0,0
YouTube,Very informative tutorial,1,2,10,0,0,44,5,0,1916,0
SMS,"Win ₹50,000 now click here",3,3,4,0,0,8,7,0,0,1
Email,Your account suspended click link,3,5,6,0,0,49,8,0,0,1
YouTube,Very informative tutorial,2,3,2,0,0,23,2,0,307,0
SMS,"Win ₹50,000 now click here",1,1,1,0,0,23,6,0,0,1
Instagram,Free followers now,2,9,26,0.83,0,48,3,0,765,1
YouTube,Earn money fast click here,4,9,8,0,0,34,5,0,250,1
Email,Your account suspended click link,3,5,9,0,0,31,9,0,0,1
Website Review,Fake review buy now,1,5,8,0,0.56,19,5,3,1506,1
YouTube,Earn money fast click here,4,10,3,0,0,0,3,0,948,1
WhatsApp,Family meeting at 6 PM,2,2,3,0,0,1,4,0,0,0
Website Review,Best product ever highly recommended,2,1,8,0,0.79,18,4,1,949,0
Email,Your account suspended click link,5,5,8,0,0,22,9,0,0,1
Instagram,Free followers now,0,9,30,0.19,0,49,3,0,1471,1
Email,Meeting scheduled tomorrow,1,3,8,0,0,36,0,0,0,0
Website Review,Fake review buy now,3,2,7,0,0.28,20,1,3,1570,1
SMS,OTP for login is 445566,0,1,2,0,0,49,3,0,0,0
Instagram,Free followers now,3,4,29,3.45,0,50,0,0,313,1
Email,Your account suspended click link,2,4,2,0,0,33,6,0,0,1
YouTube,Very informative tutorial,1,1,6,0,0,5,4,0,1433,0
Website Review,Fake review buy now,3,2,5,0,0.16,34,3,4,724,1
SMS,OTP for login is 445566,0,5,0,0,0,44,1,0,0,0
WhatsApp,Forward this message and win prize,1,6,7,0,0,50,5,0,0,1
WhatsApp,Family meeting at 6 PM,0,0,0,0,0,18,4,0,0,0
Instagram,Free followers now,0,8,30,4.9,0,17,5,0,1695,1
SMS,OTP for login is 445566,0,2,10,0,0,27,3,0,0,0
SMS,"Win ₹50,000 now click here",0,5,5,0,0,25,6,0,0,1
SMS,"Win ₹50,000 now click here",1,3,6,0,0,16,4,0,0,1
Instagram,Amazing photography,1,4,15,1.77,0,28,3,0,1121,0
WhatsApp,Forward this message and win prize,3,4,9,0,0,63,2,0,0,1
Website Review,Fake review buy now,1,5,0,0,0.4,36,4,4,1334,1
WhatsApp,Forward this message and win prize,1,4,2,0,0,40,3,0,0,1
SMS,OTP for login is 445566,0,5,1,0,0,5,4,0,0,0
Instagram,Amazing photography,1,7,13,4.93,0,8,2,0,1160,0
Website Review,Best product ever highly recommended,1,1,6,0,0.42,50,4,4,601,0
Email,Meeting scheduled tomorrow,2,5,3,0,0,3,0,0,0,0
Website Review,Best product ever highly recommended,0,2,10,0,0.32,36,2,2,1601,0
YouTube,Earn money fast click here,3,10,7,0,0,20,1,0,743,1
Email,Your account suspended click link,2,5,3,0,0,5,10,0,0,1
WhatsApp,Family meeting at 6 PM,0,1,7,0,0,33,3,0,0,0
Website Review,Best product ever highly recommended,0,2,9,0,0.8,36,4,5,1686,0
YouTube,Earn money fast click here,3,6,0,0,0,12,3,0,1971,1
Instagram,Free followers now,2,5,25,2.03,0,0,4,0,1227,1
SMS,OTP for login is 445566,2,1,1,0,0,11,3,0,0,0
YouTube,Very informative tutorial,2,2,10,0,0,19,2,0,1830,0
YouTube,Earn money fast click here,1,10,5,0,0,43,2,0,597,1
Email,Meeting scheduled tomorrow,1,2,5,0,0,43,3,0,0,0
YouTube,Very informative tutorial,1,5,5,0,0,31,1,0,979,0
WhatsApp,Forward this message and win prize,3,1,9,0,0,47,4,0,0,1
SMS,OTP for login is 445566,0,1,5,0,0,41,1,0,0,0
Website Review,Best product ever highly recommended,1,5,0,0,0.78,4,0,3,1856,0
Instagram,Amazing photography,0,5,7,0.87,0,3,1,0,1309,0
YouTube,Very informative tutorial,1,4,1,0,0,26,3,0,781,0
Instagram,Amazing photography,0,5,5,4.65,0,25,2,0,1690,0
Email,Your account suspended click link,3,2,3,0,0,28,10,0,0,1
YouTube,Very informative tutorial,0,5,8,0,0,28,5,0,1922,0
Instagram,Amazing photography,0,5,6,0.97,0,42,3,0,151,0
SMS,OTP for login is 445566,0,2,1,0,0,18,2,0,0,0
WhatsApp,Family meeting at 6 PM,2,1,5,0,0,45,4,0,0,0
Instagram,Free followers now,3,4,26,2.77,0,16,2,0,1557,1
Instagram,Amazing photography,2,2,11,2.05,0,7,3,0,1320,0
Website Review,Best product ever highly recommended,0,5,5,0,0.87,2,2,5,1248,0
WhatsApp,Forward this message and win prize,3,3,7,0,0,36,2,0,0,1
Email,Meeting scheduled tomorrow,0,2,4,0,0,2,3,0,0,0
YouTube,Very informative tutorial,0,6,10,0,0,23,3,0,137,0
YouTube,Earn money fast click here,4,8,5,0,0,6,1,0,1236,1
YouTube,Very informative tutorial,0,2,8,0,0,1,4,0,1750,0
Website Review,Best product ever highly recommended,1,1,4,0,0.59,17,4,4,1885,0
Instagram,Amazing photography,1,3,8,1.92,0,27,1,0,1569,0
Email,Your account suspended click link,3,3,0,0,0,27,6,0,0,1
Instagram,Free followers now,3,9,28,1.06,0,3,2,0,1857,1
Instagram,Free followers now,0,7,28,3.86,0,4,3,0,1110,1
YouTube,Very informative tutorial,0,1,3,0,0,24,0,0,1001,0
WhatsApp,Forward this message and win prize,1,6,4,0,0,74,2,0,0,1
SMS,"Win ₹50,000 now click here",0,2,6,0,0,47,6,0,0,1
SMS,"Win ₹50,000 now click here",1,0,5,0,0,17,5,0,0,1
Instagram,Amazing photography,2,3,10,2.95,0,29,5,0,1219,0
SMS,"Win ₹50,000 now click here",0,1,6,0,0,32,5,0,0,1
Instagram,Free followers now,1,7,22,4.98,0,33,5,0,1490,1
YouTube,Very informative tutorial,0,3,2,0,0,2,1,0,302,0
Email,Meeting scheduled tomorrow,1,1,8,0,0,41,1,0,0,0
Email,Meeting scheduled tomorrow,2,4,9,0,0,31,0,0,0,0
Instagram,Amazing photography,2,4,12,2.11,0,2,5,0,1671,0
YouTube,Very informative tutorial,1,4,8,0,0,43,4,0,1715,0
SMS,"Win ₹50,000 now click here",0,5,7,0,0,44,3,0,0,1
Email,Meeting scheduled tomorrow,1,2,0,0,0,39,3,0,0,0
Email,Meeting scheduled tomorrow,2,3,1,0,0,20,0,0,0,0
Instagram,Amazing photography,2,5,13,1.97,0,4,4,0,1041,0
Email,Your account suspended click link,5,0,6,0,0,48,10,0,0,1
Instagram,Amazing photography,0,3,10,1.55,0,7,5,0,1301,0
Email,Meeting scheduled tomorrow,1,2,4,0,0,7,1,0,0,0
Email,Your account suspended click link,5,2,1,0,0,44,6,0,0,1
YouTube,Very informative tutorial,0,1,9,0,0,32,2,0,1419,0
WhatsApp,Family meeting at 6 PM,0,3,2,0,0,9,5,0,0,0
SMS,"Win ₹50,000 now click here",2,0,3,0,0,26,5,0,0,1
SMS,"Win ₹50,000 now click here",3,4,10,0,0,10,7,0,0,1
Website Review,Best product ever highly recommended,0,3,6,0,0.94,28,0,3,383,0
YouTube,Earn money fast click here,4,5,10,0,0,24,5,0,743,1
SMS,"Win ₹50,000 now click here",2,0,1,0,0,7,4,0,0,1
SMS,OTP for login is 445566,1,2,10,0,0,18,1,0,0,0
SMS,OTP for login is 445566,0,1,4,0,0,16,3,0,0,0
Instagram,Amazing photography,0,2,10,3.61,0,4,5,0,1812,0
Email,Your account suspended click link,4,4,8,0,0,16,9,0,0,1
Email,Your account suspended click link,2,1,3,0,0,42,9,0,0,1
Instagram,Free followers now,1,9,20,2.65,0,38,4,0,926,1
WhatsApp,Forward this message and win prize,2,2,6,0,0,68,6,0,0,1
YouTube,Very informative tutorial,0,3,3,0,0,43,3,0,1231,0
Email,Meeting scheduled tomorrow,2,3,6,0,0,35,4,0,0,0
SMS,OTP for login is 445566,0,2,1,0,0,6,2,0,0,0
Website Review,Fake review buy now,2,2,6,0,0.91,15,3,1,4,1
Email,Meeting scheduled tomorrow,1,4,7,0,0,23,3,0,0,0
Email,Your account suspended click link,3,4,8,0,0,36,8,0,0,1
SMS,"Win ₹50,000 now click here",0,0,4,0,0,12,8,0,0,1
Instagram,Amazing photography,0,3,9,3.77,0,29,3,0,1863,0
YouTube,Earn money fast click here,3,6,10,0,0,22,4,0,257,1
Email,Your account suspended click link,4,1,4,0,0,18,9,0,0,1
YouTube,Earn money fast click here,2,6,0,0,0,33,0,0,219,1
Email,Your account suspended click link,2,0,8,0,0,30,5,0,0,1
Instagram,Free followers now,0,9,22,2.47,0,50,4,0,1233,1
Instagram,Amazing photography,0,2,7,2.92,0,44,1,0,1148,0
YouTube,Very informative tutorial,0,5,3,0,0,25,3,0,676,0
Email,Your account suspended click link,4,3,2,0,0,41,6,0,0,1
YouTube,Very informative tutorial,2,1,7,0,0,37,1,0,409,0
WhatsApp,Forward this message and win prize,2,4,10,0,0,47,6,0,0,1
SMS,"Win ₹50,000 now click here",3,0,0,0,0,13,4,0,0,1
Instagram,Amazing photography,2,7,8,1.35,0,6,4,0,580,0
SMS,"Win ₹50,000 now click here",0,4,6,0,0,7,3,0,0,1
Instagram,Free followers now,0,9,20,1.07,0,43,3,0,1985,1
YouTube,Very informative tutorial,2,4,0,0,0,42,4,0,1440,0
Email,Your account suspended click link,2,0,10,0,0,43,10,0,0,1
YouTube,Very informative tutorial,2,6,4,0,0,44,2,0,367,0
Website Review,Fake review buy now,2,7,2,0,0.26,38,0,2,1206,1
Instagram,Free followers now,3,9,22,4.08,0,36,5,0,49,1
YouTube,Very informative tutorial,0,5,2,0,0,42,1,0,514,0
SMS,"Win ₹50,000 now click here",0,0,0,0,0,30,8,0,0,1
Email,Meeting scheduled tomorrow,2,5,5,0,0,0,3,0,0,0
SMS,OTP for login is 445566,0,0,10,0,0,26,2,0,0,0
WhatsApp,Forward this message and win prize,1,4,0,0,0,49,2,0,0,1
YouTube,Earn money fast click here,1,5,9,0,0,20,1,0,1309,1
SMS,OTP for login is 445566,0,1,6,0,0,43,2,0,0,0
WhatsApp,Family meeting at 6 PM,1,1,1,0,0,3,0,0,0,0
WhatsApp,Family meeting at 6 PM,0,4,0,0,0,4,4,0,0,0
Instagram,Amazing photography,0,6,10,2.55,0,36,3,0,554,0
YouTube,Very informative tutorial,2,3,7,0,0,0,2,0,1771,0
Email,Your account suspended click link,4,0,10,0,0,33,5,0,0,1
YouTube,Earn money fast click here,2,6,7,0,0,21,3,0,1255,1
Email,Meeting scheduled tomorrow,0,3,1,0,0,24,5,0,0,0
Website Review,Best product ever highly recommended,0,1,2,0,0.14,20,1,2,1762,0
Email,Meeting scheduled tomorrow,0,5,6,0,0,50,1,0,0,0
WhatsApp,Family meeting at 6 PM,0,2,3,0,0,15,3,0,0,0
SMS,"Win ₹50,000 now click here",3,0,3,0,0,41,8,0,0,1
WhatsApp,Forward this message and win prize,2,1,3,0,0,29,5,0,0,1
WhatsApp,Forward this message and win prize,1,2,3,0,0,63,5,0,0,1
WhatsApp,Family meeting at 6 PM,0,0,5,0,0,3,1,0,0,0
Email,Meeting scheduled tomorrow,0,1,10,0,0,40,2,0,0,0
Email,Your account suspended click link,3,4,5,0,0,32,10,0,0,1
Website Review,Best product ever highly recommended,0,3,1,0,0.88,10,0,2,1036,0
WhatsApp,Family meeting at 6 PM,0,3,4,0,0,48,3,0,0,0
Email,Meeting scheduled tomorrow,0,0,2,0,0,27,4,0,0,0
Email,Your account suspended click link,2,0,0,0,0,0,6,0,0,1
Email,Your account suspended click link,2,1,9,0,0,17,7,0,0,1
SMS,"Win ₹50,000 now click here",0,3,0,0,0,41,4,0,0,1
Website Review,Fake review buy now,3,4,3,0,0.57,44,1,5,28,1
WhatsApp,Forward this message and win prize,3,4,3,0,0,28,5,0,0,1
Email,Your account suspended click link,5,3,1,0,0,18,9,0,0,1
YouTube,Earn money fast click here,4,7,7,0,0,12,2,0,1360,1
YouTube,Very informative tutorial,0,1,10,0,0,33,1,0,993,0
SMS,OTP for login is 445566,0,1,1,0,0,1,1,0,0,0
WhatsApp,Forward this message and win prize,2,5,1,0,0,71,5,0,0,1
YouTube,Earn money fast click here,1,5,1,0,0,2,0,0,878,1
WhatsApp,Forward this message and win prize,4,3,5,0,0,69,7,0,0,1
Instagram,Amazing photography,0,4,10,4.88,0,44,0,0,1866,0
SMS,"Win ₹50,000 now click here",2,1,2,0,0,40,7,0,0,1
Email,Your account suspended click link,4,1,9,0,0,50,5,0,0,1
Website Review,Fake review buy now,3,7,0,0,0.45,25,0,4,1512,1
Instagram,Amazing photography,2,5,15,4.35,0,2,2,0,1115,0
Instagram,Free followers now,3,5,26,4.4,0,26,2,0,1791,1
SMS,"Win ₹50,000 now click here",2,4,1,0,0,17,7,0,0,1
SMS,OTP for login is 445566,1,0,8,0,0,42,3,0,0,0
Website Review,Fake review buy now,0,2,8,0,0.64,3,3,2,1154,1
SMS,"Win ₹50,000 now click here",3,1,8,0,0,14,5,0,0,1
Email,Your account suspended click link,4,1,4,0,0,47,10,0,0,1
Instagram,Amazing photography,1,6,11,4.82,0,15,2,0,594,0
SMS,OTP for login is 445566,0,4,1,0,0,25,4,0,0,0
Website Review,Best product ever highly recommended,0,2,9,0,0.76,16,0,2,613,0
Instagram,Free followers now,1,5,26,4.9,0,1,2,0,1558,1
YouTube,Earn money fast click here,1,7,5,0,0,26,5,0,1940,1
Website Review,Fake review buy now,0,3,1,0,0.59,24,3,4,1555,1
Instagram,Free followers now,0,8,28,2.11,0,43,4,0,457,1
Instagram,Amazing photography,0,3,9,3.11,0,17,1,0,1916,0
YouTube,Earn money fast click here,2,5,0,0,0,22,4,0,902,1
WhatsApp,Family meeting at 6 PM,1,3,5,0,0,37,5,0,0,0
SMS,"Win ₹50,000 now click here",2,5,6,0,0,23,7,0,0,1
Website Review,Best product ever highly recommended,0,4,0,0,0.24,9,4,1,1833,0
SMS,OTP for login is 445566,0,1,4,0,0,33,2,0,0,0
SMS,OTP for login is 445566,0,5,1,0,0,7,0,0,0,0
Website Review,Best product ever highly recommended,1,4,0,0,0.69,10,5,4,173,0
SMS,"Win ₹50,000 now click here",3,0,8,0,0,46,3,0,0,1
SMS,"Win ₹50,000 now click here",2,3,1,0,0,31,6,0,0,1
Website Review,Fake review buy now,0,5,10,0,0.24,32,4,1,579,1
WhatsApp,Family meeting at 6 PM,1,0,1,0,0,15,1,0,0,0
Website Review,Best product ever highly recommended,0,2,7,0,0.18,7,1,2,386,0
WhatsApp,Family meeting at 6 PM,2,5,6,0,0,1,2,0,0,0
YouTube,Very informative tutorial,0,3,4,0,0,47,3,0,966,0
YouTube,Very informative tutorial,1,1,6,0,0,31,0,0,1487,0
SMS,"Win ₹50,000 now click here",3,1,0,0,0,33,8,0,0,1
YouTube,Very informative tutorial,1,2,8,0,0,10,1,0,3,0
Instagram,Amazing photography,1,7,7,1.86,0,9,5,0,724,0
Website Review,Fake review buy now,0,2,7,0,0.39,48,2,4,1660,1
Email,Meeting scheduled tomorrow,1,0,2,0,0,46,3,0,0,0
YouTube,Earn money fast click here,1,6,3,0,0,22,3,0,438,1
SMS,OTP for login is 445566,0,0,7,0,0,13,0,0,0,0
WhatsApp,Family meeting at 6 PM,1,2,1,0,0,42,3,0,0,0
SMS,OTP for login is 445566,0,3,7,0,0,2,0,0,0,0
Instagram,Free followers now,1,6,25,1.74,0,14,4,0,1991,1
YouTube,Very informative tutorial,2,5,0,0,0,5,4,0,916,0
YouTube,Earn money fast click here,3,7,6,0,0,19,1,0,1609,1
WhatsApp,Forward this message and win prize,2,3,3,0,0,72,3,0,0,1
YouTube,Earn money fast click here,2,9,8,0,0,8,5,0,247,1
Email,Your account suspended click link,4,1,6,0,0,26,5,0,0,1
YouTube,Earn money fast click here,4,10,6,0,0,28,1,0,80,1
SMS,OTP for login is 445566,2,0,3,0,0,12,3,0,0,0
Website Review,Fake review buy now,2,4,5,0,0.17,34,0,1,1141,1
YouTube,Very informative tutorial,2,1,10,0,0,47,4,0,1354,0
Instagram,Free followers now,3,9,21,4.49,0,36,4,0,1400,1
SMS,OTP for login is 445566,0,2,10,0,0,10,5,0,0,0
Email,Your account suspended click link,2,1,1,0,0,26,5,0,0,1
YouTube,Very informative tutorial,2,3,4,0,0,18,5,0,671,0
Website Review,Fake review buy now,1,7,5,0,0.12,39,3,4,140,1
YouTube,Earn money fast click here,4,7,1,0,0,32,2,0,1211,1
WhatsApp,Forward this message and win prize,4,2,3,0,0,74,5,0,0,1
YouTube,Very informative tutorial,1,3,5,0,0,7,2,0,1096,0
YouTube,Earn money fast click here,2,7,8,0,0,23,1,0,903,1
Email,Meeting scheduled tomorrow,0,3,10,0,0,14,3,0,0,0
YouTube,Very informative tutorial,0,6,7,0,0,36,4,0,89,0
Website Review,Best product ever highly recommended,0,1,2,0,0.47,28,4,5,1407,0
Email,Meeting scheduled tomorrow,0,1,8,0,0,26,2,0,0,0
YouTube,Very informative tutorial,0,5,0,0,0,27,4,0,1641,0
YouTube,Earn money fast click here,1,8,6,0,0,39,0,0,255,1
Website Review,Best product ever highly recommended,0,3,1,0,0.91,23,0,2,1609,0
WhatsApp,Family meeting at 6 PM,2,1,9,0,0,14,3,0,0,0
WhatsApp,Forward this message and win prize,1,2,1,0,0,29,5,0,0,1
Website Review,Fake review buy now,2,3,5,0,0.53,24,5,2,1885,1
YouTube,Very informative tutorial,0,4,6,0,0,24,5,0,1879,0
YouTube,Earn money fast click here,3,9,5,0,0,42,1,0,809,1
Email,Meeting scheduled tomorrow,0,2,9,0,0,35,4,0,0,0
Email,Your account suspended click link,4,5,1,0,0,43,5,0,0,1
Website Review,Best product ever highly recommended,2,4,7,0,0.8,43,4,2,1426,0
Website Review,Fake review buy now,0,7,10,0,0.48,46,2,1,1094,1
Website Review,Fake review buy now,0,5,0,0,0.52,28,3,1,910,1
Instagram,Amazing photography,0,6,8,0.87,0,22,0,0,1501,0
SMS,OTP for login is 445566,1,3,9,0,0,26,5,0,0,0
YouTube,Earn money fast click here,4,9,8,0,0,5,1,0,102,1
Website Review,Fake review buy now,3,7,5,0,0.94,43,3,2,1327,1
SMS,"Win ₹50,000 now click here",3,2,9,0,0,16,5,0,0,1
Website Review,Fake review buy now,2,7,1,0,0.63,10,1,5,158,1
Email,Meeting scheduled tomorrow,0,4,8,0,0,50,5,0,0,0
Website Review,Fake review buy now,2,6,9,0,0.52,2,1,2,1553,1
Email,Your account suspended click link,5,4,5,0,0,31,10,0,0,1
WhatsApp,Forward this message and win prize,4,4,0,0,0,34,6,0,0,1
WhatsApp,Family meeting at 6 PM,0,5,0,0,0,3,5,0,0,0
WhatsApp,Forward this message and win prize,4,1,8,0,0,29,6,0,0,1
SMS,OTP for login is 445566,2,3,0,0,0,39,4,0,0,0
WhatsApp,Family meeting at 6 PM,1,4,2,0,0,17,1,0,0,0
YouTube,Very informative tutorial,2,2,10,0,0,30,3,0,614,0
WhatsApp,Forward this message and win prize,4,6,6,0,0,58,7,0,0,1
WhatsApp,Forward this message and win prize,1,4,1,0,0,41,6,0,0,1
WhatsApp,Family meeting at 6 PM,0,3,6,0,0,47,2,0,0,0
YouTube,Earn money fast click here,3,10,5,0,0,31,4,0,1655,1
WhatsApp,Family meeting at 6 PM,0,5,7,0,0,18,2,0,0,0
SMS,"Win ₹50,000 now click here",0,2,10,0,0,44,4,0,0,1
WhatsApp,Family meeting at 6 PM,2,4,2,0,0,0,5,0,0,0
Email,Meeting scheduled tomorrow,0,5,0,0,0,38,5,0,0,0
WhatsApp,Family meeting at 6 PM,0,2,4,0,0,17,3,0,0,0
YouTube,Very informative tutorial,2,2,0,0,0,45,0,0,603,0
Email,Meeting scheduled tomorrow,0,1,8,0,0,7,4,0,0,0
YouTube,Earn money fast click here,2,5,0,0,0,22,3,0,782,1
SMS,OTP for login is 445566,0,3,6,0,0,28,3,0,0,0
YouTube,Earn money fast click here,3,10,1,0,0,16,4,0,84,1
WhatsApp,Family meeting at 6 PM,0,2,1,0,0,45,5,0,0,0
Instagram,Amazing photography,0,7,6,3.27,0,1,1,0,1553,0
WhatsApp,Forward this message and win prize,4,5,10,0,0,39,6,0,0,1
Instagram,Free followers now,0,8,30,3.62,0,13,2,0,694,1
WhatsApp,Family meeting at 6 PM,2,4,6,0,0,22,4,0,0,0
SMS,OTP for login is 445566,0,0,10,0,0,5,3,0,0,0
SMS,OTP for login is 445566,2,1,8,0,0,31,0,0,0,0
Website Review,Fake review buy now,2,6,3,0,0.99,9,3,5,399,1
WhatsApp,Family meeting at 6 PM,2,0,4,0,0,40,4,0,0,0
Instagram,Free followers now,3,8,22,3.32,0,49,3,0,448,1
WhatsApp,Family meeting at 6 PM,0,4,10,0,0,41,5,0,0,0
YouTube,Earn money fast click here,2,9,1,0,0,46,2,0,1951,1
WhatsApp,Forward this message and win prize,3,5,2,0,0,39,3,0,0,1
YouTube,Earn money fast click here,4,6,9,0,0,38,3,0,358,1
WhatsApp,Family meeting at 6 PM,1,0,0,0,0,16,4,0,0,0
Instagram,Amazing photography,0,4,12,2.79,0,17,3,0,934,0
Website Review,Best product ever highly recommended,2,1,7,0,0.27,31,4,4,693,0
Website Review,Fake review buy now,3,3,4,0,0.85,25,3,5,492,1
Instagram,Amazing photography,0,2,7,0.76,0,9,0,0,1902,0
SMS,OTP for login is 445566,0,5,1,0,0,25,3,0,0,0
YouTube,Earn money fast click here,4,6,2,0,0,12,1,0,1494,1
WhatsApp,Family meeting at 6 PM,2,5,7,0,0,33,4,0,0,0
SMS,OTP for login is 445566,1,4,4,0,0,8,4,0,0,0
Website Review,Fake review buy now,2,5,4,0,0.34,20,5,3,1943,1
Email,Your account suspended click link,2,5,1,0,0,41,6,0,0,1
Email,Your account suspended click link,4,5,10,0,0,45,9,0,0,1
Instagram,Amazing photography,1,5,12,2.68,0,22,1,0,115,0
WhatsApp,Family meeting at 6 PM,0,3,3,0,0,38,1,0,0,0
YouTube,Earn money fast click here,2,7,2,0,0,3,2,0,466,1
Instagram,Amazing photography,0,4,12,4.45,0,4,2,0,1286,0
YouTube,Very informative tutorial,0,6,10,0,0,47,1,0,216,0
YouTube,Very informative tutorial,0,5,10,0,0,35,1,0,704,0
Email,Meeting scheduled tomorrow,2,3,1,0,0,50,2,0,0,0
WhatsApp,Family meeting at 6 PM,0,2,9,0,0,26,0,0,0,0
YouTube,Earn money fast click here,2,6,3,0,0,40,0,0,1876,1
WhatsApp,Family meeting at 6 PM,0,0,9,0,0,9,1,0,0,0
WhatsApp,Family meeting at 6 PM,0,4,4,0,0,49,1,0,0,0
SMS,OTP for login is 445566,0,0,9,0,0,28,0,0,0,0
SMS,OTP for login is 445566,0,5,1,0,0,35,4,0,0,0
WhatsApp,Forward this message and win prize,4,3,2,0,0,73,2,0,0,1
SMS,"Win ₹50,000 now click here",0,5,9,0,0,22,6,0,0,1
WhatsApp,Family meeting at 6 PM,0,4,6,0,0,35,5,0,0,0
YouTube,Earn money fast click here,4,7,6,0,0,50,5,0,1068,1
Website Review,Fake review buy now,0,7,0,0,0.46,47,4,2,660,1
YouTube,Very informative tutorial,0,3,3,0,0,9,4,0,1502,0
WhatsApp,Family meeting at 6 PM,0,3,5,0,0,45,2,0,0,0
SMS,"Win ₹50,000 now click here",2,3,7,0,0,36,3,0,0,1
WhatsApp,Family meeting at 6 PM,2,0,9,0,0,23,2,0,0,0
Website Review,Fake review buy now,0,7,6,0,0.76,14,4,2,1513,1
Instagram,Free followers now,3,8,26,3.82,0,2,0,0,1976,1
SMS,OTP for login is 445566,2,5,0,0,0,28,4,0,0,0
SMS,"Win ₹50,000 now click here",1,0,8,0,0,36,7,0,0,1
YouTube,Earn money fast click here,2,9,2,0,0,4,1,0,449,1
WhatsApp,Forward this message and win prize,2,5,1,0,0,30,2,0,0,1
YouTube,Very informative tutorial,1,5,3,0,0,29,4,0,894,0
Website Review,Best product ever highly recommended,2,1,0,0,0.78,1,4,5,1985,0
Email,Your account suspended click link,2,2,7,0,0,20,10,0,0,1
Instagram,Amazing photography,0,6,6,1.64,0,21,1,0,308,0
